evolution$generation,gPopulation,gDiffusionRate,gEvaporationRate,food1,food2,food3,evolution$samples
906,137.0179574037916,65.5543788757716,9.82744819389349,191.0,558.0,676.0,1
906,152.09756808619514,34.677101337500574,7.046199249667507,203.0,320.0,713.0,1
906,199.83307582979228,69.26628807295677,12.660070001016448,208.0,524.0,634.0,1
906,170.39546285377938,65.75334741219454,1.5769525094910382,249.0,487.5,663.0,2
906,189.41349614194036,81.43417063612841,16.10141052422896,183.0,465.0,1266.0,1
906,185.20226445921875,25.417409455583606,3.936169224491632,241.0,309.0,798.0,1
906,234.01026500399857,52.20576573713194,28.503798361346753,222.5,446.0,1701.5,2
906,215.27051792140276,27.62217795062893,16.776798674169775,250.0,377.0,862.5,2
906,132.5871011118088,97.70480947708522,4.788606934809467,226.0,426.0,749.0,2
906,88.21706466332512,89.58740216071868,8.965230810810278,312.0,368.5,1273.0,2
906,92.9596407822889,54.368493886113555,6.309674144372642,222.0,994.0,557.0,1
906,102.449173951742,80.46989313137921,4.011363867421883,270.0,405.0,991.0,2
906,246.34714132606928,1.2966588893217774,0.0,325.0,390.0,490.0,1
906,155.42426733940673,77.5394886312,8.006370667514293,202.0,330.0,747.0,1
906,151.22411476178095,41.615600551917446,10.825536129612091,199.0,327.0,846.0,1
906,157.90508692199117,29.254285091880195,7.631931879221331,200.0,336.0,738.0,1
906,171.87984842654132,56.68131673508637,15.10412965467256,197.0,351.0,1100.0,1
906,171.46762980234382,70.02711160568695,3.4423903308473514,368.0,350.0,526.0,1
906,169.82639113262923,71.2859718428822,12.136347289673296,217.0,569.0,626.0,1
906,229.74166076025028,33.76216701674159,95.66586353991268,530.0,555.5,825.5,2
906,209.23380874430148,21.672682594305257,89.39787541169139,520.0,571.5,839.5,2
906,247.60294032807403,5.862360791832396,20.551459622122984,292.5,429.5,895.0,2
906,145.74388804672424,8.628996010227947,5.937516847023008,258.0,357.0,586.0,1
906,245.71330625099367,59.24279066368077,8.387188881637623,218.0,470.0,641.0,1
906,181.4666467702767,90.72049829705043,4.244252602233892,265.0,368.0,514.0,1
906,194.60163917411143,62.33339816230595,0.11853300536827538,287.0,567.5,872.0,2
906,143.66961514015122,39.04576759707851,4.519685910971035,269.0,388.0,550.0,1
906,192.54135664766787,98.02267841015195,6.6320791212272185,212.0,323.0,721.0,1
906,190.61511337605404,83.69737098078828,24.485532291274644,191.0,480.0,2070.0,1
906,184.49176227228736,53.79683743360315,16.264756377278374,187.0,596.0,1856.0,1
906,139.7967152266059,52.43403819007699,15.84852824183294,194.0,500.0,1022.0,1
906,165.45062538996467,34.56273478858016,11.195482228323321,207.0,324.0,888.0,1
906,206.42577878659756,76.86261009717707,24.421906143889277,250.5,906.5,2185.5,2
906,140.41953912997576,23.091488453449767,15.81892304318277,227.0,321.0,2287.0,1
906,183.22421447024405,70.36668647423892,24.64097593301422,280.0,319.0,2211.0,1
906,248.8933332687026,94.807920999335,31.17970855160905,201.0,397.0,1883.0,1
906,176.89945207528453,11.303054754090207,0.0,238.0,393.0,677.0,1
906,247.12046618489236,96.78866709371856,25.25418596730467,214.0,325.0,1747.0,1
906,193.4081607479663,99.0,12.742989393491364,203.0,452.0,831.0,1
906,242.0041907551447,27.460586265751843,18.763096815744092,205.0,382.0,829.0,1
906,111.81529015600208,50.920548586358606,6.62815521092583,203.0,372.0,884.0,1
906,149.23888629871186,90.00267061411537,19.034580165801774,189.0,1668.0,2627.0,1
906,167.30480147506387,27.878670594480738,15.582389462760474,203.0,418.0,899.0,1
906,159.39955021138172,79.50638358112357,7.78164387279539,214.0,344.0,751.0,1
906,250.0,77.5619546912697,0.0,347.0,408.0,641.0,1
906,101.55605647947813,72.68191988184086,4.339627408213105,320.0,472.0,636.0,1
906,245.90052544613653,92.98859186537767,98.06723288314575,423.0,535.0,592.0,1
906,250.0,24.97652848707806,0.0,240.0,467.0,694.0,1
906,169.38779252008302,52.677383466903095,14.181743349291853,204.0,497.0,828.0,1
906,226.08851355078932,95.99544089904273,3.6311393446652307,221.0,334.0,825.0,1
906,149.28111806514386,51.590168370213824,1.593585890731163,329.0,520.0,635.0,1
906,250.0,25.09684281720397,18.96547102575332,245.0,324.0,1038.0,1
906,205.30825266410142,6.244294280986665,13.529408213223649,251.0,338.0,728.0,1
906,219.63912285403939,73.77911270226396,1.0055238641687196,293.0,391.0,669.0,1
906,245.50741147768474,0.0,0.0,408.0,512.0,597.0,1
906,195.6638023287262,8.819884722612311,17.308016544767696,263.0,436.0,682.0,1
906,129.23788670295085,98.37868952258138,5.437140298076608,210.0,372.0,898.0,1
906,169.0617077845628,84.07273452534955,15.288698106375335,247.0,328.0,836.0,1
906,215.3097371708374,56.15253462860232,3.596544570172304,227.0,335.0,799.0,1
906,223.64583623674648,28.001040544429692,17.73440416228496,204.0,461.0,1117.0,1
906,191.27618646602272,17.420465010631386,14.308877557382392,227.0,332.0,903.0,1
906,130.34272705071447,47.04958594684263,15.462046692925824,199.0,514.0,2386.0,1
906,133.69320191542383,34.06816145403053,5.221768955984534,227.0,338.0,787.0,1
906,208.41332758123795,65.12512685879359,4.206773157142917,227.0,337.0,793.0,1
906,244.22277156043376,11.749567081969763,19.788821235796057,258.0,338.0,740.0,1
906,158.72769429665328,89.1263896578659,18.968030596830868,203.0,438.0,3170.0,1
906,135.73136973071732,30.680897960004877,11.56094873587078,251.0,363.0,737.0,1
906,250.0,45.91748704372105,18.891465508038888,228.0,681.0,720.0,1
906,213.63666430811776,21.695425632819912,0.0,269.0,401.0,716.0,1
906,247.51638911238126,67.81783210753807,20.372707004545042,203.0,467.0,2243.0,1
906,123.9366126808778,88.1811542631111,5.570099704384304,221.0,356.0,890.0,1
906,200.5424318136825,56.630129560661544,0.9402792380931633,272.0,530.0,681.0,1
906,185.56866757844998,98.15410985499072,3.7596561475405146,221.0,380.0,882.0,1
906,146.29579015932424,93.05448268203446,15.773981902337948,201.0,526.0,2938.0,1
906,168.8026204496378,50.26566131958026,21.302895287681114,210.0,423.0,2493.0,1
906,160.08926209346734,98.95305056483436,16.18380937531198,221.0,350.0,2085.0,1
906,247.39020960027074,32.00786362545289,17.457956459389735,205.0,490.0,1423.0,1
906,214.1139429499991,53.56588999674531,24.52378461701161,203.0,494.0,1888.0,1
906,250.0,99.0,4.13889878146396,223.0,597.0,733.0,1
906,117.46324868802013,41.71462011497633,7.955755987909636,223.0,372.0,851.0,1
906,241.33609048106598,30.547953566482768,93.92750202152972,473.0,578.0,647.0,1
906,249.5215093600487,81.99220932274245,93.89494762468745,430.0,464.0,699.0,1
906,250.0,89.55440362600896,0.0,323.0,447.0,716.0,1
906,153.18963837592815,73.10144443191648,4.416879070068797,243.0,344.0,855.0,1
906,136.48791119562551,61.62592026719683,3.4655740937324486,224.0,380.0,931.0,1
906,125.70275351591091,98.51829335783393,5.6801128388541455,226.0,376.0,907.0,1
906,167.77525163152407,22.103592005478887,15.057639341611731,238.0,352.0,1365.0,1
906,187.96559941035028,92.32539959024663,3.0141325852085794,228.0,366.0,954.0,1
906,241.02192324295098,74.0958525562166,26.004310634739458,207.0,551.0,1803.0,1
906,136.08802492372945,46.777913798438526,15.433725682913746,207.0,513.0,1901.0,1
906,226.0006563198675,64.41164620081484,30.435076657403293,207.0,766.0,1854.0,1
906,201.07368151816686,27.966890916780134,20.84781709146202,254.0,340.0,2155.0,1
906,196.3085940417571,68.22524086760603,0.0,303.0,633.0,713.0,1
906,207.57056051870947,4.822219199290178,98.13185088939956,501.0,541.0,701.0,1
906,87.72097495707429,17.347809394092295,6.144066516007621,246.0,604.0,765.0,1
906,250.0,0.0,44.603715026271004,459.0,559.0,706.0,1
906,175.64593477440417,36.14178346651272,16.8061923808602,235.0,432.0,922.0,1
906,185.46132641151618,99.0,99.0,474.0,565.0,710.0,1
906,248.88660064625807,99.0,96.8550849323994,491.0,529.0,722.0,1
906,227.8057476841342,82.36861890891981,0.0,318.0,462.0,797.0,1
906,200.70834320581187,42.838104978095004,0.0,241.0,476.0,883.0,1
906,127.3173338406586,41.74813099839058,13.095815953622893,227.0,385.0,3021.0,1
906,182.04541204786105,79.20027340127025,17.383920427582375,214.0,511.0,2639.0,1
906,131.2898338628645,56.19098677741297,15.717087843474554,227.0,394.0,2768.0,1
906,137.78206442549367,52.92261450451141,22.825488875865748,217.0,501.0,2620.0,1
906,129.0396323627174,62.47759493261694,14.457827088498412,210.0,565.0,2810.0,1
906,250.0,67.13776140214085,0.0,352.0,539.0,740.0,1
906,184.7725739226842,69.36719925582132,23.71405620726947,217.0,591.0,2022.0,1
906,232.45069932616127,93.6130390188182,22.02762578813522,284.0,372.0,1427.0,1
906,202.94430850953185,32.64897694479898,99.0,515.0,516.0,765.0,1
906,148.18417077408387,12.435407132306807,0.6628229109048209,286.0,408.0,905.0,1
906,218.31073042432524,55.10093704872324,17.23754705133754,220.0,567.0,2253.0,1
906,88.31337736878487,62.69452910312399,13.737775924666497,212.0,594.0,3822.0,1
906,183.82229948475944,55.755025343318096,19.83441387277517,215.0,1236.0,2248.0,1
906,250.0,44.556360806914704,85.65114930577404,518.0,538.0,750.0,1
906,197.41352612003635,60.70194370988266,99.0,446.0,462.0,837.0,1
906,80.01332259188419,47.29383441761742,5.3584331738613,225.0,793.0,1386.0,1
906,205.16184935959282,56.043909247240855,0.0,258.0,539.0,867.0,1
906,144.77038174761813,66.81673735450416,22.66151791571229,214.0,1005.0,2545.0,1
906,187.0579903779134,64.39094858304394,99.0,655.0,626.0,733.0,1
906,179.67447921450938,10.606803295661303,15.09772670870207,272.0,398.0,1258.0,1
906,202.92536445698875,0.0,82.13436451852684,453.0,509.0,799.0,1
906,194.20744836119383,61.124555507990564,23.671767776738108,218.0,1084.0,2439.0,1
906,250.0,4.05566285147609,73.04874521090235,407.0,633.0,759.0,1
906,238.82571335298906,24.10107507172834,89.28082831257278,432.0,529.0,820.0,1
906,194.56471517523897,48.43373222787609,99.0,487.0,718.0,739.0,1
906,192.3004584299812,19.03811957171574,24.26658060520684,236.0,509.0,1654.0,1
906,91.39324841417626,86.67553477552566,5.319400939646474,345.0,397.0,1116.0,1
906,173.96875935594204,87.68495909609727,0.0,602.0,486.0,846.0,1
906,202.6635518828544,19.163207487214205,99.0,464.0,501.0,836.0,1
906,124.45271351914657,6.775980876561867,14.393863538940844,409.0,384.0,1671.0,1
906,230.61998219511614,11.409579798299553,95.55922745842223,447.0,610.0,769.0,1
906,188.88164561823075,0.0,99.0,504.0,529.0,824.0,1
906,207.50959403785487,78.71909508037405,22.39104878718973,251.0,426.0,2395.0,1
906,250.0,74.33027687459969,99.0,417.0,605.0,791.0,1
906,220.79112850944844,0.0,7.05605548872344,366.0,498.0,863.0,1
906,180.59656916020373,0.0,0.0,540.0,565.0,780.0,1
906,212.66571290071948,0.30631537725592883,11.505620656804059,308.0,670.0,842.0,1
906,204.51334260806811,0.0,0.0,441.0,573.0,806.0,1
906,80.32402963412349,46.52506773100584,7.725003271420259,313.0,432.0,1244.0,1
906,222.88462819864003,93.28599159082661,33.726449320949314,225.0,1241.0,1936.0,1
906,206.21511015098426,72.94864194977711,31.24923440763772,223.0,1079.0,2164.0,1
906,239.5049987089263,64.90733338689321,23.59126895128637,239.0,536.0,1749.0,1
906,216.88498939880742,34.0505875742057,83.00074370535644,461.0,648.0,784.0,1
906,179.65428789018856,79.38515037626463,0.0,340.0,564.0,880.0,1
906,201.3678925082475,14.488868455040667,88.96974400458988,465.0,574.0,809.0,1
906,241.6827083548358,77.50530065229252,92.76061610826837,514.0,565.0,818.0,1
906,238.66936931982534,8.117342901719304,69.22056051788931,410.0,596.0,831.0,1
906,217.86338870751547,45.27587227082058,31.935723189996423,233.0,952.0,1630.0,1
906,250.0,55.481137460414175,38.28203737786682,237.0,831.0,1474.0,1
906,250.0,7.2590207649585015,25.864285376986388,288.0,495.0,1031.0,1
906,213.12843839088907,40.73267058557889,99.0,447.0,626.0,804.0,1
