evolution$generation,gPopulation,gDiffusionRate,gEvaporationRate,food1,food2,food3,evolution$samples
1456,209.12601678389407,99.0,17.724410859528053,158.0,417.0,2185.0,1
1456,171.4451831664107,20.49479346115871,9.368115148063287,253.0,388.0,432.0,1
1456,160.38188478337312,99.0,10.789425932016949,478.0,224.0,625.0,1
1456,241.99433390502475,65.5072673198462,15.80154152943471,172.0,448.0,917.0,1
1456,229.74166076025028,33.76216701674159,95.66586353991268,474.0,579.0,821.0,5
1456,208.58243319624776,19.949725831577858,12.01898041839763,234.0,654.0,435.0,1
1456,141.6585802695999,88.44606823871695,6.760001909465274,220.0,775.5,448.0,2
1456,166.58679176489778,75.20409835758544,15.060076691784804,187.5,415.5,1467.5,2
1456,179.97676942257115,73.14829638926825,17.4108881268441,176.0,471.0,2176.0,3
1456,210.33185240327435,42.298096243191935,4.317693172805442,296.0,264.0,722.0,1
1456,250.0,78.83630490498086,16.970608438224108,165.0,404.0,1076.0,1
1456,191.72078363457408,90.80630349728847,11.906853446408405,229.0,277.0,618.0,1
1456,186.31563002355134,99.0,13.868780912546397,163.0,462.0,774.0,1
1456,250.0,7.779604280343217,5.929677689434142,243.0,285.0,478.0,1
1456,244.79997616668587,64.17116658052991,18.287593799468418,160.0,455.0,1096.0,1
1456,198.49195485670182,83.72314290528811,10.82930195376765,181.5,589.5,575.5,2
1456,213.5699279226396,19.33983761279342,4.354769434272313,214.5,361.5,450.0,2
1456,165.3557488440041,39.893940392795756,10.374741958031997,196.0,294.0,757.0,1
1456,229.8825914677627,18.55639681729506,3.7146951529181083,222.5,345.5,446.5,2
1456,250.0,61.414170692512194,3.5441531202097942,249.0,340.5,459.0,2
1456,232.00485664109266,99.0,11.070644552158175,211.0,295.0,597.0,1
1456,166.94754260647906,29.23950967533899,9.357094906578505,206.0,333.0,712.5,4
1456,244.22995883846224,59.80098390001898,10.742988397441584,189.0,463.0,584.0,1
1456,248.96083399667552,25.774740789419493,3.34367300533088,191.0,338.0,485.0,1
1456,210.04242514241454,15.79857228241688,4.640175276538333,206.0,328.5,461.5,2
1456,250.0,47.86209568615714,14.538116752915128,175.0,465.0,577.0,1
1456,204.4362886797325,17.681594426209998,6.545770522115883,210.0,316.0,475.0,1
1456,242.94424243080016,48.53262074178741,11.586089155953324,174.0,307.0,597.0,1
1456,249.99197998046873,49.426267163891,10.72797855772064,194.0,303.0,630.0,1
1456,204.6192654178839,58.1213126971765,11.377605487349713,185.0,306.0,726.0,1
1456,185.99335125627252,36.025197120635646,6.742353443611794,191.0,331.5,754.0,4
1456,170.39546285377938,65.75334741219454,1.5769525094910382,268.5,448.0,634.0,4
1456,246.3587383408802,12.886286630027787,7.833711242272044,214.5,320.5,583.5,2
1456,222.88835603433827,43.36879187110738,6.1955032125911655,194.0,342.0,478.0,1
1456,196.55212958284167,82.66656249150293,12.875341055965894,206.0,310.0,681.0,3
1456,200.97549715442054,12.820983363643517,4.899908306405026,193.0,356.0,479.0,3
1456,163.2481944086285,54.01450735017653,12.049615053156474,174.0,795.0,702.0,1
1456,151.8560644335106,65.39645332751172,10.714056021378086,169.0,551.0,984.0,1
1456,145.74388804672424,8.628996010227947,5.937516847023008,258.0,357.0,561.0,3
1456,243.12087070732022,43.94302018758466,13.352462978663258,209.0,584.0,471.0,1
1456,213.74342223614508,49.75878789429113,9.881887878597153,178.0,468.0,592.0,1
1456,145.44473484755594,74.4732045259215,6.81692992272088,182.0,356.0,809.0,1
1456,155.42426733940673,77.5394886312,8.006370667514293,209.0,328.0,862.5,2
1456,249.63415748858907,28.5032703898453,2.5994449487268114,226.0,337.0,479.0,2
1456,229.65428483114098,49.05013516566061,11.395525861215374,181.0,425.0,743.0,1
1456,163.638747125756,29.186744762768353,3.6911992534164844,241.0,372.0,519.0,3
1456,175.22999922177735,53.40732554676914,6.792105266806973,183.0,326.0,716.0,1
1456,171.03250613032625,85.99743915057836,11.049734164035325,196.5,460.5,638.5,2
1456,170.96151325672167,62.93837232502521,5.953742919815806,195.0,334.5,806.5,2
1456,180.57421300131492,91.4581215477457,10.83572923343006,175.0,512.0,596.0,1
1456,235.48979388126392,65.88173136424133,5.755608412944477,234.0,331.0,473.0,1
1456,223.1894394715959,78.38507918846318,12.850575249591975,175.0,455.0,666.0,1
1456,250.0,12.950258505750375,9.226401990451357,240.0,328.0,488.0,1
1456,218.9651856435271,35.73950532719324,11.809773575714885,198.0,303.0,649.0,1
1456,223.14202793120225,89.47173118768094,12.891903293721168,176.0,424.0,765.0,1
1456,243.9814512796441,63.48303830941365,21.046410344416365,209.0,479.5,1322.5,4
1456,209.1097908976809,55.40693916995922,21.437268072611836,172.0,444.0,2204.0,1
1456,218.91808415153147,52.761718740536935,18.57569451793742,223.0,301.0,1039.0,1
1456,151.8560644335106,65.39645332751172,10.694720083878085,173.0,493.0,1013.0,1
1456,169.82639113262923,71.2859718428822,12.136347289673296,209.0,431.5,659.0,2
1456,250.0,39.35405676808223,15.280150335697297,189.0,315.0,858.0,1
1456,182.94615529302285,60.528965785229204,8.285101844874012,175.0,507.0,635.0,1
1456,237.2716588588023,23.90001464026966,8.685548863134121,194.0,313.0,665.0,1
1456,250.0,99.0,14.108124266745405,180.0,426.0,901.0,1
1456,165.2579316945786,55.082415301306305,11.309230849302809,176.0,492.0,629.0,1
1456,233.5119648105239,55.397840667933764,11.343584095298949,181.0,497.0,594.0,1
1456,212.52893916739973,57.739647654632485,6.249110845812788,187.0,316.0,727.0,1
1456,187.62430700267103,26.670535979680423,7.091500744050314,207.0,305.0,670.0,1
1456,160.93475610120984,75.5318256455649,20.759939849533676,229.5,556.5,2558.0,4
1456,246.02307246615337,66.86225046960955,17.021779651599086,171.0,474.0,1943.0,1
1456,139.7967152266059,52.43403819007699,15.84852824183294,193.0,579.0,2123.0,2
1456,161.1083857705822,87.18136412386797,13.226845728310659,196.5,386.0,1363.0,2
1456,141.39473251518112,99.0,14.081851483245226,168.0,488.0,1334.0,1
1456,249.45647498215135,2.781832190747282,4.270591155622962,243.0,372.0,466.0,1
1456,228.08546129372374,42.117536987170936,11.61823910841469,204.0,309.0,692.0,1
1456,246.88492707368385,86.82399437494456,14.030329633732146,196.0,450.0,582.0,1
1456,226.08851355078932,95.99544089904273,3.6311393446652307,215.5,356.0,653.0,2
1456,206.6150378569653,99.0,8.642299846303274,247.0,295.0,650.0,1
1456,250.0,45.91748704372105,18.891465508038888,228.0,423.0,728.0,3
1456,180.2611598995236,34.49306437989617,5.837783697684623,227.0,304.0,741.0,1
1456,147.69177147760365,27.442329881103184,11.475559274179872,177.0,556.0,618.0,1
1456,215.39534285262397,50.08146926889735,7.87704584456033,180.0,461.0,898.0,1
1456,196.0123066352306,80.53237213470304,5.896911904216699,191.0,324.0,738.0,1
1456,196.15831131216854,99.0,11.148884743084462,185.0,485.0,606.0,1
1456,250.0,42.64034865462429,10.698237116996333,218.0,316.0,620.0,1
1456,231.96962901823744,94.50782097054422,12.728512926914016,185.0,454.0,737.0,1
1456,218.7560282053201,61.69097400734211,4.562334712389632,251.0,338.0,475.0,1
1456,203.60478658634295,16.074246924264155,5.728320059456373,193.0,346.0,722.0,1
1456,199.5547465091132,49.638046560883396,20.84570074332751,185.0,394.0,2324.0,1
1456,168.66595363815742,87.00508308798635,16.56066853555153,172.0,464.0,2062.0,1
1456,185.470736427788,55.20036550337901,17.99431583474421,233.0,302.0,2087.0,1
1456,104.32377458597324,62.40990247889033,7.4276757802038205,302.0,331.0,976.5,2
1456,179.7168725267103,26.96537349532058,5.470657858861231,206.0,407.0,494.0,1
1456,240.16047243393314,28.46600914222045,10.16783240807546,198.0,318.0,694.0,1
1456,132.3827389752854,44.95721190544903,6.523847531990191,187.0,357.0,804.0,1
1456,215.3097371708374,56.15253462860232,3.596544570172304,238.5,347.0,644.5,2
1456,248.38812854442767,25.83359158849161,1.7997430786704007,242.0,363.0,474.0,1
1456,218.3026832742055,54.71163820978604,11.64687720335317,204.0,317.0,682.0,1
1456,224.87923893857072,46.359225977133626,3.8857886226146916,241.0,332.0,503.0,1
1456,218.84775000446464,62.900120499484295,3.872147852176882,220.0,348.0,503.0,1
1456,234.01026500399857,52.20576573713194,28.503798361346753,224.0,498.0,1773.0,3
1456,215.27051792140276,27.62217795062893,16.776798674169775,250.0,374.0,955.0,3
1456,198.56424874567523,99.0,9.490259726685144,204.0,317.0,685.0,1
1456,184.4855107057424,32.32936062194476,8.677745120528604,182.0,582.0,604.0,1
1456,188.91181883326988,18.782458252083543,6.110599239712734,213.0,373.0,511.0,1
1456,204.6880146739886,13.55552061873496,12.573591066328055,230.0,485.0,478.0,1
1456,250.0,29.445538547968198,2.419988080030048,240.0,339.0,487.0,1
1456,152.09756808619514,34.677101337500574,7.046199249667507,203.0,320.0,713.0,1
1456,225.7395967871666,62.38344650595315,5.618627158896527,232.0,344.0,486.0,1
1456,110.1351202134825,92.01184829997807,7.680050882581202,376.0,298.0,891.0,1
1456,174.44755910465256,53.044284745905955,17.901794369796136,192.0,329.0,1383.0,1
1456,192.49010773666978,20.111051338058473,16.572179387900274,232.0,500.0,1513.0,3
1456,160.6064575494113,87.23824435710209,9.645602335707894,205.0,310.0,992.0,1
1456,159.94947459880407,72.57193634312584,3.519249920506681,273.0,334.0,554.0,1
1456,211.6047145222059,63.18409644323468,3.9679931678247127,226.0,306.0,832.0,1
1456,236.58843282063918,61.05503233536438,8.010309012782372,187.0,513.0,608.0,1
1456,182.15183813132006,33.594520297705806,2.0927657322247515,211.0,433.0,538.0,1
1456,168.3967982004425,52.15145277881583,17.37772148296998,182.0,428.0,2536.0,1
1456,210.5760472368654,53.12837549005202,14.520750108157332,180.0,456.0,1200.0,1
1456,102.449173951742,80.46989313137921,4.011363867421883,307.0,406.0,971.0,3
1456,246.34714132606928,1.2966588893217774,0.0,297.0,383.5,544.5,2
1456,178.3964402486707,49.90610779456436,16.797606474951536,188.0,411.0,1085.0,1
1456,236.4798706031133,62.79366725958695,16.337425201194044,212.0,386.0,957.5,2
1456,178.70729159196162,50.07628839151497,14.12134783164217,187.0,514.0,622.0,1
1456,157.77972480673367,69.40096227896507,12.883023852755082,178.0,493.0,879.0,1
1456,244.2459952354531,61.556872289401554,7.002251230912491,192.0,501.0,625.0,1
1456,173.5514264654686,99.0,6.776277530845659,200.0,322.0,735.0,1
1456,174.74895482274607,99.0,13.22716646364982,221.0,317.0,668.0,1
1456,205.34695517230594,7.9000690603582155,11.074125157382568,243.0,337.0,523.0,1
1456,242.0041907551447,27.460586265751843,18.763096815744092,212.0,423.5,1197.5,2
1456,101.55605647947813,72.68191988184086,4.339627408213105,320.0,472.0,840.0,3
1456,147.68220289236197,56.3872918810059,4.2026125451747145,214.0,433.0,576.0,1
1456,161.71203779794328,61.0751610875975,12.968571879413513,252.0,310.0,680.0,1
1456,219.70339180107914,66.98469423989897,19.72086109108654,199.5,597.5,2239.0,2
1456,227.87154316626732,30.633988273064585,17.51629103520333,193.0,421.0,783.0,1
1456,250.0,58.55602930565491,5.391267075960048,209.0,315.0,760.0,1
1456,207.48410157969556,20.23811222076963,0.0,206.0,494.0,594.0,1
1456,132.5871011118088,97.70480947708522,4.788606934809467,226.0,426.0,749.0,2
1456,250.0,12.094449796809569,0.9180936970682269,249.0,368.0,478.0,1
1456,200.58721828572496,96.70263454763496,7.822592681991517,193.0,500.0,649.0,1
1456,194.6185537208836,8.373214427572892,11.012777178013229,220.0,454.0,524.0,1
1456,209.23380874430148,21.672682594305257,89.39787541169139,547.0,581.0,905.0,3
1456,151.22411476178095,41.615600551917446,10.825536129612091,199.0,327.0,846.0,1
1456,133.27970041789757,84.82954756097598,8.624489393250084,192.0,359.0,870.0,1
1456,229.09958347325363,30.30541721704187,3.1733302556300407,239.0,364.0,489.0,1
1456,184.52963672391485,85.66695162146225,4.170581207068806,236.0,372.0,502.0,1
1456,157.90508692199117,29.254285091880195,7.631931879221331,200.0,336.0,738.0,1
