evolution$generation,gPopulation,gDiffusionRate,gEvaporationRate,food1,food2,food3,evolution$samples
1778,209.12601678389407,99.0,17.724410859528053,158.0,417.0,2185.0,1
1778,170.39546285377938,65.75334741219454,1.5769525094910382,288.5,449.0,634.0,6
1778,186.687104709815,26.426904417519935,6.501858106154084,196.0,575.0,369.0,1
1778,160.38188478337312,99.0,10.789425932016949,478.0,224.0,625.0,1
1778,221.33441640347172,59.279514492911545,20.33033085882628,290.0,264.0,596.0,1
1778,166.58679176489778,75.20409835758544,15.060076691784804,187.5,415.5,1467.5,2
1778,141.6585802695999,88.44606823871695,6.760001909465274,212.0,703.5,595.5,4
1778,179.97676942257115,73.14829638926825,17.4108881268441,175.0,474.5,2003.0,4
1778,180.47376375390309,94.28064148852259,12.910299656311912,302.0,255.0,798.0,1
1778,229.8825914677627,18.55639681729506,3.7146951529181083,229.0,325.0,422.0,3
1778,211.30863103890619,99.0,13.394354374292343,165.0,417.0,1074.0,1
1778,213.7055148264897,23.427900405454306,6.17680021956253,253.0,312.0,454.0,1
1778,174.74895482274607,99.0,13.22716646364982,188.0,532.0,668.0,3
1778,250.0,78.83630490498086,16.970608438224108,165.0,404.0,1076.0,1
1778,250.0,84.66468198584694,10.50373066280626,187.0,420.0,527.0,1
1778,186.31563002355134,99.0,13.868780912546397,163.0,462.0,774.0,1
1778,223.1894394715959,78.38507918846318,12.850575249591975,170.5,438.0,612.5,2
1778,166.94754260647906,29.23950967533899,9.357094906578505,206.0,333.0,712.5,4
1778,213.5699279226396,19.33983761279342,4.354769434272313,214.5,361.5,450.0,2
1778,210.2297001232049,99.0,10.599756487505063,225.0,259.0,599.0,1
1778,198.49195485670182,83.72314290528811,10.82930195376765,181.5,589.5,575.5,2
1778,238.14346150265646,24.465906720838326,12.570746388100902,189.0,364.0,662.0,1
1778,155.42426733940673,77.5394886312,8.006370667514293,202.0,330.0,747.0,3
1778,237.2715099128063,61.409100280576105,9.994746488775814,174.0,478.0,557.0,1
1778,185.99335125627252,36.025197120635646,6.742353443611794,191.0,331.5,754.0,4
1778,230.39704394026057,32.40323698685345,12.384508830695935,185.0,452.0,604.0,1
1778,238.21613017654138,14.659378905644747,3.842686829169314,209.0,379.0,459.0,1
1778,236.86422513448227,63.18240190695111,13.103705762241363,179.0,351.0,687.0,1
1778,145.74388804672424,8.628996010227947,5.937516847023008,269.5,348.5,555.5,4
1778,232.00485664109266,99.0,11.070644552158175,211.0,295.0,597.0,3
1778,242.94424243080016,48.53262074178741,11.586089155953324,193.5,300.0,614.5,2
1778,245.4595844980274,61.182399857691834,6.5582813779991005,192.0,288.0,640.0,1
1778,196.55212958284167,82.66656249150293,12.875341055965894,206.0,310.0,681.0,3
1778,210.04242514241454,15.79857228241688,4.640175276538333,206.0,328.5,461.5,2
1778,217.01457399781188,51.629694035777305,10.916697292520666,163.0,486.0,620.0,1
1778,250.0,12.250653939530311,8.493334066367291,208.0,297.0,615.0,1
1778,250.0,37.58446079387459,10.902707998644452,195.0,323.0,609.0,1
1778,249.996484375,17.640159836189458,2.4245918443816006,222.0,322.0,463.0,1
1778,175.22999922177735,53.40732554676914,6.792105266806973,183.0,326.0,716.0,1
1778,250.0,47.86209568615714,14.538116752915128,175.0,465.0,577.0,1
1778,200.97549715442054,12.820983363643517,4.899908306405026,193.0,356.0,479.0,3
1778,250.0,7.779604280343217,5.929677689434142,243.0,285.0,478.0,1
1778,250.0,17.30605174477548,2.5283388372852684,236.0,306.0,470.0,1
1778,237.2716588588023,23.90001464026966,8.685548863134121,189.5,318.5,682.5,2
1778,214.8437570026549,27.023955677844587,11.163206910410882,198.0,264.0,646.0,1
1778,222.88835603433827,43.36879187110738,6.1955032125911655,194.0,342.0,478.0,1
1778,200.49116735261055,98.21910173877762,11.788266372913663,164.0,474.0,599.0,1
1778,246.3587383408802,12.886286630027787,7.833711242272044,214.5,320.5,583.5,2
1778,248.96083399667552,25.774740789419493,3.34367300533088,191.0,338.0,485.0,1
1778,250.0,18.13183816011393,6.54327317295607,191.0,316.0,616.0,1
1778,177.3414573660704,95.85641206805778,14.121748680988263,173.0,404.0,854.0,1
1778,204.4362886797325,17.681594426209998,6.545770522115883,210.0,316.0,475.0,1
1778,204.6192654178839,58.1213126971765,11.377605487349713,185.0,306.0,726.0,1
1778,224.2671966791318,50.3101373212179,14.417906207095099,172.0,433.0,605.0,1
1778,117.46324868802013,41.71462011497633,7.955755987909636,200.0,807.0,456.0,1
1778,229.74166076025028,33.76216701674159,95.66586353991268,479.5,538.5,824.5,6
1778,171.4451831664107,20.49479346115871,9.368115148063287,253.0,388.0,432.0,1
1778,244.79997616668587,64.17116658052991,18.287593799468418,190.5,387.0,864.0,2
1778,210.33185240327435,42.298096243191935,4.317693172805442,276.0,321.5,584.5,2
1778,145.44473484755594,74.4732045259215,6.81692992272088,182.0,356.0,809.0,1
1778,165.3557488440041,39.893940392795756,10.374741958031997,196.0,294.0,757.0,1
1778,192.56094942336745,99.0,11.523739647419285,166.0,517.0,608.0,1
1778,213.96054731849688,70.92566390964215,3.914653355036591,242.0,336.0,446.0,1
1778,213.00411147301693,43.94202154751374,11.793244870046882,175.0,494.0,562.0,1
1778,218.3026832742055,54.71163820978604,11.64687720335317,192.5,392.0,725.5,2
1778,250.0,39.35405676808223,15.280150335697297,189.0,315.0,858.0,1
1778,191.72078363457408,90.80630349728847,11.906853446408405,229.0,277.0,618.0,1
1778,244.22995883846224,59.80098390001898,10.742988397441584,204.0,459.0,589.0,3
1778,182.54940250755638,11.607565475871153,7.148855888603301,221.0,316.0,488.0,1
1778,229.65428483114098,49.05013516566061,11.395525861215374,181.0,425.0,743.0,1
1778,249.99197998046873,49.426267163891,10.72797855772064,194.0,303.0,630.0,1
1778,238.75,99.0,15.327405969422854,181.0,407.0,749.0,1
1778,170.96151325672167,62.93837232502521,5.953742919815806,195.0,347.0,803.0,3
1778,221.99648149798983,29.02433612931206,8.499164626496722,208.0,338.0,483.0,1
1778,250.0,61.414170692512194,3.5441531202097942,243.0,340.0,453.0,3
1778,220.10551959864043,44.03894920039872,7.502712144302739,208.0,268.0,685.0,1
1778,250.0,48.43221902855732,10.190233179814554,225.0,285.0,619.0,1
1778,196.15831131216854,99.0,11.148884743084462,184.5,494.0,726.5,2
1778,212.52893916739973,57.739647654632485,6.249110845812788,187.0,316.0,727.0,1
1778,249.63415748858907,28.5032703898453,2.5994449487268114,226.0,337.0,479.0,2
1778,171.87984842654132,56.68131673508637,15.10412965467256,193.0,460.0,1132.0,3
1778,243.9814512796441,63.48303830941365,21.046410344416365,209.0,479.5,1322.5,4
1778,222.17893512390302,85.39864481977801,18.017844229717603,176.0,416.0,1421.0,1
1778,241.99433390502475,65.5072673198462,15.80154152943471,172.0,448.0,917.0,1
1778,250.0,71.4467021721829,14.85320857984673,217.0,274.0,1442.0,1
1778,153.18963837592815,73.10144443191648,4.416879070068797,252.0,350.0,842.0,4
1778,192.49010773666978,20.111051338058473,16.572179387900274,232.0,443.5,1453.0,4
1778,208.58243319624776,19.949725831577858,12.01898041839763,207.5,559.5,549.5,2
1778,163.638747125756,29.186744762768353,3.6911992534164844,241.0,372.0,519.0,3
1778,237.5208330318338,24.112836461662535,9.743521076160041,209.0,288.0,667.0,1
1778,193.4081607479663,99.0,12.742989393491364,199.0,398.5,625.0,2
1778,250.0,99.0,14.108124266745405,180.0,426.0,901.0,1
1778,200.7027340063862,58.068399727979944,8.280015983667038,191.0,325.0,721.0,1
1778,250.0,12.950258505750375,9.226401990451357,233.5,332.5,469.5,2
1778,188.74389579842736,68.1890950676404,9.137137261541408,193.0,374.0,507.0,1
1778,181.92917242998234,7.096777503558607,7.54513332567571,250.0,308.0,523.0,1
1778,178.50972582018846,68.0034447220752,14.602727256960499,190.0,342.0,721.0,1
1778,157.90508692199117,29.254285091880195,7.631931879221331,199.0,342.0,771.0,2
1778,223.14202793120225,89.47173118768094,12.891903293721168,200.0,366.5,700.5,2
1778,182.15183813132006,33.594520297705806,2.0927657322247515,222.0,416.0,571.5,2
1778,245.70129304561863,60.95968781560171,10.5630569922995,196.0,306.0,675.0,1
1778,243.12087070732022,43.94302018758466,13.352462978663258,209.0,584.0,471.0,1
1778,213.74342223614508,49.75878789429113,9.881887878597153,216.0,353.0,601.5,2
1778,233.5119648105239,55.397840667933764,11.343584095298949,181.0,497.0,594.0,1
1778,180.57421300131492,91.4581215477457,10.83572923343006,175.0,512.0,596.0,1
1778,235.48979388126392,65.88173136424133,5.755608412944477,234.0,331.0,473.0,1
1778,214.2690440143019,25.308709468994383,8.294563397512565,197.0,315.0,650.0,1
1778,171.03250613032625,85.99743915057836,11.049734164035325,196.5,460.5,638.5,2
1778,160.93475610120984,75.5318256455649,20.759939849533676,229.5,556.5,2558.0,4
1778,224.30335500637253,70.57071404159905,15.07320780116851,323.0,270.0,716.0,1
1778,234.01026500399857,52.20576573713194,28.503798361346753,234.0,578.0,1786.5,4
1778,151.8560644335106,65.39645332751172,10.714056021378086,169.0,551.0,984.0,1
1778,215.39534285262397,50.08146926889735,7.87704584456033,180.0,461.0,898.0,1
1778,179.7168725267103,26.96537349532058,5.470657858861231,206.0,407.0,494.0,1
1778,250.0,64.07024912027795,5.204682784707692,234.0,283.0,688.0,1
1778,169.82639113262923,71.2859718428822,12.136347289673296,209.0,431.5,659.0,2
1778,132.3827389752854,44.95721190544903,6.523847531990191,187.0,357.0,804.0,1
1778,238.13534736557756,82.06679401706182,13.013259134345006,178.0,475.0,623.0,1
1778,185.20226445921875,25.417409455583606,3.936169224491632,186.0,373.0,854.0,1
1778,250.0,45.91748704372105,18.891465508038888,228.0,423.0,728.0,3
1778,196.0123066352306,80.53237213470304,5.896911904216699,191.0,324.0,738.0,1
1778,185.17896977206786,65.26319809896921,10.950867150658938,207.0,319.0,645.0,1
1778,224.87923893857072,46.359225977133626,3.8857886226146916,239.0,344.0,509.5,2
1778,250.0,87.607061567509,8.573998179293527,205.0,306.0,647.0,1
1778,218.9651856435271,35.73950532719324,11.809773575714885,198.0,303.0,649.0,1
1778,209.1097908976809,55.40693916995922,21.437268072611836,172.0,444.0,2204.0,1
1778,246.02307246615337,66.86225046960955,17.021779651599086,171.0,474.0,1943.0,1
1778,161.1083857705822,87.18136412386797,13.226845728310659,196.5,386.0,1363.0,2
1778,141.39473251518112,99.0,14.081851483245226,168.0,488.0,1334.0,1
1778,218.84775000446464,62.900120499484295,3.872147852176882,220.0,348.0,503.0,1
1778,226.08851355078932,95.99544089904273,3.6311393446652307,215.5,356.0,653.0,2
1778,246.88492707368385,86.82399437494456,14.030329633732146,196.0,450.0,582.0,1
1778,250.0,42.64034865462429,10.698237116996333,218.0,316.0,620.0,1
1778,187.62430700267103,26.670535979680423,7.091500744050314,207.0,305.0,670.0,1
1778,209.23380874430148,21.672682594305257,89.39787541169139,529.5,590.5,904.5,4
1778,163.2481944086285,54.01450735017653,12.049615053156474,174.0,795.0,702.0,1
1778,168.66595363815742,87.00508308798635,16.56066853555153,172.0,464.0,2062.0,1
1778,207.43613866230987,84.3004486590406,12.345930120837838,177.0,466.0,963.0,1
1778,165.2579316945786,55.082415301306305,11.309230849302809,176.0,492.0,629.0,1
1778,188.91181883326988,18.782458252083543,6.110599239712734,213.0,373.0,511.0,1
1778,249.45647498215135,2.781832190747282,4.270591155622962,243.0,372.0,466.0,1
1778,194.6185537208836,8.373214427572892,11.012777178013229,237.0,427.0,541.0,2
1778,228.08546129372374,42.117536987170936,11.61823910841469,204.0,309.0,692.0,1
1778,231.96962901823744,94.50782097054422,12.728512926914016,185.0,454.0,737.0,1
1778,250.0,62.26927949546892,15.121526098626745,202.5,465.0,683.5,2
1778,184.4855107057424,32.32936062194476,8.677745120528604,182.0,582.0,604.0,1
1778,195.65254956861645,69.67979707997972,7.893757528145788,175.0,513.0,606.0,1
1778,151.8560644335106,65.39645332751172,10.694720083878085,173.0,493.0,1013.0,1
1778,152.5716164594825,8.527838811139496,3.503353642953733,269.0,324.0,556.0,1
1778,104.32377458597324,62.40990247889033,7.4276757802038205,228.0,385.0,909.0,3
1778,223.26839843317123,88.84013534884645,10.408099853265215,196.0,473.0,592.0,1
1778,182.94615529302285,60.528965785229204,8.285101844874012,175.0,507.0,635.0,1
1778,215.3097371708374,56.15253462860232,3.596544570172304,238.5,347.0,644.5,2
1778,204.6880146739886,13.55552061873496,12.573591066328055,230.0,485.0,478.0,1
1778,203.60478658634295,16.074246924264155,5.728320059456373,193.0,346.0,722.0,1
1778,215.45875080727905,38.08109036057236,9.572638382921694,203.0,321.0,672.0,1
1778,183.68206857406597,30.082257037252482,11.6444927956195,247.0,294.0,675.0,1
1778,206.6150378569653,99.0,8.642299846303274,247.0,295.0,650.0,1
1778,249.09285223973248,12.851517659811899,7.709501578556054,224.0,356.0,485.0,1
1778,162.76332945667988,99.0,13.504376860109893,239.0,289.0,1246.0,1
1778,210.5760472368654,53.12837549005202,14.520750108157332,180.0,456.0,1200.0,1
1778,187.6152048907415,99.0,14.381680867615046,181.0,432.0,2183.0,1
1778,218.91808415153147,52.761718740536935,18.57569451793742,223.0,301.0,1039.0,1
1778,240.16047243393314,28.46600914222045,10.16783240807546,198.0,318.0,694.0,1
1778,225.7395967871666,62.38344650595315,5.618627158896527,232.0,344.0,486.0,1
