evolution$generation,gPopulation,gDiffusionRate,gEvaporationRate,food1,food2,food3,evolution$samples
236,179.97676942257115,73.14829638926825,17.4108881268441,164.0,442.0,811.0,1
236,249.63415748858907,28.5032703898453,2.5994449487268114,214.0,344.0,448.0,1
236,160.93475610120984,75.5318256455649,20.759939849533676,376.0,274.0,2739.0,1
236,213.74342223614508,49.75878789429113,9.881887878597153,178.0,468.0,592.0,1
236,199.5547465091132,49.638046560883396,20.84570074332751,185.0,394.0,2324.0,1
236,185.99335125627252,36.025197120635646,6.742353443611794,190.0,332.0,755.0,1
236,200.97549715442054,12.820983363643517,4.899908306405026,203.0,314.0,532.0,1
236,168.3967982004425,52.15145277881583,17.37772148296998,182.0,428.0,2536.0,1
236,163.638747125756,29.186744762768353,3.6911992534164844,300.0,322.0,504.0,1
236,166.94754260647906,29.23950967533899,9.357094906578505,197.0,358.0,540.0,1
236,104.32377458597324,62.40990247889033,7.4276757802038205,376.0,277.0,890.0,1
236,246.3587383408802,12.886286630027787,7.833711242272044,223.0,300.0,643.0,1
236,213.5699279226396,19.33983761279342,4.354769434272313,225.0,366.0,481.0,1
236,110.1351202134825,92.01184829997807,7.680050882581202,376.0,298.0,891.0,1
236,236.4798706031133,62.79366725958695,16.337425201194044,222.0,315.0,654.0,1
236,151.8560644335106,65.39645332751172,10.694720083878085,173.0,493.0,1013.0,1
236,165.45062538996467,34.56273478858016,11.195482228323321,207.0,324.0,888.0,1
236,169.63892933485957,56.92099368708626,10.681617083285865,189.0,531.0,649.0,1
236,181.4666467702767,90.72049829705043,4.244252602233892,265.0,368.0,514.0,1
236,247.12046618489236,96.78866709371856,25.25418596730467,214.0,325.0,1747.0,1
236,205.30825266410142,6.244294280986665,13.529408213223649,251.0,338.0,728.0,1
236,242.0041907551447,27.460586265751843,18.763096815744092,205.0,382.0,829.0,1
236,111.81529015600208,50.920548586358606,6.62815521092583,203.0,372.0,884.0,1
236,132.5871011118088,97.70480947708522,4.788606934809467,255.0,427.0,542.0,1
236,245.71330625099367,59.24279066368077,8.387188881637623,218.0,470.0,641.0,1
236,185.56866757844998,98.15410985499072,3.7596561475405146,221.0,380.0,882.0,1
236,88.21706466332512,89.58740216071868,8.965230810810278,355.0,330.0,1473.0,1
236,160.08926209346734,98.95305056483436,16.18380937531198,221.0,350.0,2085.0,1
236,129.23788670295085,98.37868952258138,5.437140298076608,210.0,372.0,898.0,1
236,130.34272705071447,47.04958594684263,15.462046692925824,199.0,514.0,2386.0,1
236,219.63912285403939,73.77911270226396,1.0055238641687196,293.0,391.0,669.0,1
